order_number;line_number;date;customer;country;product;qty;unit_price
101740;7;28.02.2021;AW00029795;poland;GL-H102-L;4;14,1289
101740;8;28.02.2021;AW00029795;poland;BK-R50B-52;2;469,794
101740;9;28.02.2021;AW00029795;poland;HL-U509-R;2;20,1865
101740;10;28.02.2021;AW00029795;poland;FR-R38R-60;2;202,332
101740;11;28.02.2021;AW00029795;poland;BK-R50R-60;6;469,794
101740;12;28.02.2021;AW00029795;poland;HL-U509-B;2;20,1865
101740;13;28.02.2021;AW00029795;poland;LO-C100;4;15
101740;14;28.02.2021;AW00029795;poland;SB-M891-L;1;53,994
101740;15;28.02.2021;AW00029795;poland;FR-R72Y-48;2;324,4527
101740;16;28.02.2021;AW00029795;poland;SB-M891-M;11;52,1942
101740;17;28.02.2021;AW00029795;poland;CA-1098;11;5,0136
101740;18;28.02.2021;AW00029795;poland;HL-U509;9;20,1865
101740;19;28.02.2021;AW00029795;poland;GL-H102-M;1;14,1289
101740;20;28.02.2021;AW00029795;poland;PU-0452;10;11,994
101740;21;28.02.2021;AW00029795;poland;BK-R50R-44;3;469,794
101740;22;28.02.2021;AW00029795;poland;FR-R38R-62;2;202,332
101740;23;28.02.2021;AW00029795;poland;GL-H102-S;4;14,1289
101740;24;28.02.2021;AW00029795;poland;TG-W091-S;3;44,994
101740;25;28.02.2021;AW00029795;poland;TG-W091-M;4;44,994
101740;26;28.02.2021;AW00029795;poland;TG-W091-L;4;44,994
101740;27;28.02.2021;AW00029795;poland;LJ-0192-M;5;28,8404
101740;28;28.02.2021;AW00029795;poland;SB-M891-S;2;53,994
101740;29;28.02.2021;AW00029795;poland;LJ-0192-X;2;28,8404
101740;30;28.02.2021;AW00029795;poland;FR-R72Y-44;2;324,4527
101740;31;28.02.2021;AW00029795;poland;RW-R623;1;67,539
101740;32;28.02.2021;AW00029795;poland;FR-R72Y-38;2;324,4527
101741;1;28.02.2021;AW00029658;poland;BK-M47B-48;3;647,994
101741;2;28.02.2021;AW00029658;poland;FR-M94B-38;3;736,1455
101741;3;28.02.2021;AW00029658;poland;FW-M423;2;36,447
101741;4;28.02.2021;AW00029658;poland;HB-M243;1;24,2945
101741;5;28.02.2021;AW00029658;poland;BK-M68B-42;4;1229,4589
101741;6;28.02.2021;AW00029658;poland;BK-M68S-38;5;1242,8518
101741;7;28.02.2021;AW00029658;poland;BK-M47B-38;1;647,994
101741;8;28.02.2021;AW00029658;poland;FR-M94B-42;1;736,1455
101741;9;28.02.2021;AW00029658;poland;GL-F110-L;9;22,794
101741;10;28.02.2021;AW00029658;poland;FR-M94S-38;1;744,2727
101741;11;28.02.2021;AW00029658;poland;RW-M762;4;141,615
101741;12;28.02.2021;AW00029658;poland;HS-2451;6;61,374
101741;13;28.02.2021;AW00029658;poland;BK-M47B-44;1;647,994
101741;14;28.02.2021;AW00029658;poland;FK-9939;3;137,694
101741;15;28.02.2021;AW00029658;poland;BK-M47B-40;2;647,994
101741;16;28.02.2021;AW00029658;poland;FR-M63B-44;4;209,256
101741;17;28.02.2021;AW00029658;poland;BK-M68S-42;4;1242,8518
101741;18;28.02.2021;AW00029658;poland;BK-M68B-38;4;1229,4589
101741;19;28.02.2021;AW00029658;poland;FR-M94S-46;1;744,2727
101741;20;28.02.2021;AW00029658;poland;HB-M763;6;33,7745
101741;21;28.02.2021;AW00029658;poland;GL-F110-M;4;22,794
101741;22;28.02.2021;AW00029658;poland;BK-M68B-46;3;1229,4589
101742;1;28.02.2021;AW00029520;poland;BK-R50R-44;2;469,794
101742;2;28.02.2021;AW00029520;poland;BK-R50R-60;2;469,794
101742;3;28.02.2021;AW00029520;poland;TG-W091-L;1;44,994
101742;4;28.02.2021;AW00029520;poland;FR-R72Y-44;2;324,4527
101742;5;28.02.2021;AW00029520;poland;RW-R623;4;67,539
101742;6;28.02.2021;AW00029520;poland;LJ-0192-L;4;28,8404
101742;7;28.02.2021;AW00029520;poland;CA-1098;4;5,1865
101742;8;28.02.2021;AW00029520;poland;TG-W091-S;4;44,994
101742;9;28.02.2021;AW00029520;poland;BK-R50R-48;2;469,794
101742;10;28.02.2021;AW00029520;poland;BK-R50B-58;1;469,794
101743;1;28.02.2021;AW00030048;poland;SB-M891-M;4;53,994
101743;2;28.02.2021;AW00030048;poland;SB-M891-L;2;53,994
101743;3;28.02.2021;AW00030048;poland;BK-M47B-40;3;647,994
101743;4;28.02.2021;AW00030048;poland;HL-U509-R;8;20,1865
101743;5;28.02.2021;AW00030048;poland;FW-M423;4;36,447
101743;6;28.02.2021;AW00030048;poland;RW-M928;4;196,329
101743;7;28.02.2021;AW00030048;poland;HB-M243;3;24,2945
101743;8;28.02.2021;AW00030048;poland;TG-W091-L;5;44,994
101743;9;28.02.2021;AW00030048;poland;HL-U509-B;8;20,1865
101743;10;28.02.2021;AW00030048;poland;FR-M94B-42;4;736,1455
101743;11;28.02.2021;AW00030048;poland;GL-H102-S;5;14,1289
101743;12;28.02.2021;AW00030048;poland;BK-M68B-38;7;1229,4589
101743;13;28.02.2021;AW00030048;poland;HB-M763;5;33,7745
101743;14;28.02.2021;AW00030048;poland;BK-M68B-46;5;1229,4589
101743;15;28.02.2021;AW00030048;poland;FK-9939;1;137,694
101743;16;28.02.2021;AW00030048;poland;FK-1639;3;88,932
101743;17;28.02.2021;AW00030048;poland;FR-M63B-44;2;209,256
101743;18;28.02.2021;AW00030048;poland;SH-M897-M;1;35,994
101743;19;28.02.2021;AW00030048;poland;GL-H102-M;3;14,1289
101743;20;28.02.2021;AW00030048;poland;SB-M891-S;5;53,994
101743;21;28.02.2021;AW00030048;poland;TG-W091-S;7;44,994
101743;22;28.02.2021;AW00030048;poland;LO-C100;6;15
101743;23;28.02.2021;AW00030048;poland;CA-1098;6;5,1865
101743;24;28.02.2021;AW00030048;poland;RW-M762;4;141,615
101743;25;28.02.2021;AW00030048;poland;BK-M47B-38;2;647,994
101743;26;28.02.2021;AW00030048;poland;LJ-0192-X;5;28,8404
101743;27;28.02.2021;AW00030048;poland;FR-M63B-38;3;209,256
101743;28;28.02.2021;AW00030048;poland;BK-M68B-42;8;1229,4589
101743;29;28.02.2021;AW00030048;poland;LJ-0192-L;7;28,8404
101743;30;28.02.2021;AW00030048;poland;SH-M897-L;1;35,994
101743;31;28.02.2021;AW00030048;poland;FR-M94B-38;3;736,1455
101743;32;28.02.2021;AW00030048;poland;SH-M897-S;4;35,994
101743;33;28.02.2021;AW00030048;poland;BK-M68S-46;8;1242,8518
101743;34;28.02.2021;AW00030048;poland;LJ-0192-M;8;28,8404
101743;35;28.02.2021;AW00030048;poland;GL-F110-L;9;22,794
101743;36;28.02.2021;AW00030048;poland;FR-M94S-38;3;744,2727
101743;37;28.02.2021;AW00030048;poland;BK-M47B-44;3;647,994
101743;38;28.02.2021;AW00030048;poland;HL-U509;19;18,5043
101743;39;28.02.2021;AW00030048;poland;BK-M68S-38;8;1242,8518
101743;40;28.02.2021;AW00030048;poland;TG-W091-M;4;44,994
101743;41;28.02.2021;AW00030048;poland;PU-0452;1;11,994
101743;42;28.02.2021;AW00030048;poland;FR-M63B-48;8;209,256
101743;43;28.02.2021;AW00030048;poland;BK-M47B-48;3;647,994
101743;44;28.02.2021;AW00030048;poland;BK-M68S-42;7;1242,8518
101743;45;28.02.2021;AW00030048;poland;GL-H102-L;4;14,1289
101743;46;28.02.2021;AW00030048;poland;HS-3479;5;74,838
101743;47;28.02.2021;AW00030048;poland;FR-M94S-46;2;744,2727
101743;48;28.02.2021;AW00030048;poland;GL-F110-M;10;22,794
101743;49;28.02.2021;AW00030048;poland;HS-2451;8;61,374
101744;1;28.02.2021;AW00029782;poland;TG-W091-L;4;44,994
101744;2;28.02.2021;AW00029782;poland;LJ-0192-L;5;28,8404
101744;3;28.02.2021;AW00029782;poland;CA-1098;3;5,1865
101745;1;28.02.2021;AW00029718;poland;BK-R89R-58;1;1308,9375
101746;1;28.02.2021;AW00029920;poland;LJ-0192-X;2;28,8404
101747;1;28.02.2021;AW00029606;poland;TG-W091-S;2;44,994
101748;1;28.02.2021;AW00029646;poland;BK-R50B-44;12;454,1342
101748;2;28.02.2021;AW00029646;poland;BK-R50B-58;10;469,794
101748;3;28.02.2021;AW00029646;poland;SH-M897-L;3;35,994
101748;4;28.02.2021;AW00029646;poland;BK-R89R-44;6;1466,01
101748;5;28.02.2021;AW00029646;poland;FR-R72Y-38;2;324,4527
101748;6;28.02.2021;AW00029646;poland;FR-R92R-62;2;780,8182
101748;7;28.02.2021;AW00029646;poland;FR-R38R-60;3;202,332
101748;8;28.02.2021;AW00029646;poland;BK-R50R-62;5;469,794
101748;9;28.02.2021;AW00029646;poland;BK-R50R-60;3;469,794
101748;10;28.02.2021;AW00029646;poland;BK-R50R-52;2;469,794
101748;11;28.02.2021;AW00029646;poland;FR-R72Y-48;6;324,4527
101748;12;28.02.2021;AW00029646;poland;FR-R38B-52;3;183,9382
101748;13;28.02.2021;AW00029646;poland;BK-R89B-52;3;1308,9375
101748;14;28.02.2021;AW00029646;poland;LO-C100;1;15
101748;15;28.02.2021;AW00029646;poland;FR-R72Y-44;2;324,4527
101748;16;28.02.2021;AW00029646;poland;GL-H102-L;4;14,1289
101748;17;28.02.2021;AW00029646;poland;FR-R92B-44;5;780,8182
101748;18;28.02.2021;AW00029646;poland;FW-R762;1;149,031
101748;19;28.02.2021;AW00029646;poland;FR-R38B-58;4;183,9382
101748;20;28.02.2021;AW00029646;poland;FW-R820;3;198,036
101748;21;28.02.2021;AW00029646;poland;BK-R64Y-48;6;600,2625
101748;22;28.02.2021;AW00029646;poland;TG-W091-M;1;44,994
101748;23;28.02.2021;AW00029646;poland;RW-R623;4;67,539
101748;24;28.02.2021;AW00029646;poland;BK-R50R-48;5;469,794
101748;25;28.02.2021;AW00029646;poland;BK-R50B-60;4;469,794
101748;26;28.02.2021;AW00029646;poland;FR-R92R-44;2;780,8182
101748;27;28.02.2021;AW00029646;poland;BK-R89R-48;8;1466,01
101748;28;28.02.2021;AW00029646;poland;BK-R89B-44;4;1308,9375
101748;29;28.02.2021;AW00029646;poland;BK-R50B-52;17;430,6445
101748;30;28.02.2021;AW00029646;poland;FR-R38R-62;2;202,332
101748;31;28.02.2021;AW00029646;poland;BK-R89R-52;5;1466,01
101748;32;28.02.2021;AW00029646;poland;BK-R89B-48;7;1308,9375
101748;33;28.02.2021;AW00029646;poland;FR-R38B-44;1;183,9382
101748;34;28.02.2021;AW00029646;poland;FR-R38R-44;4;202,332
101748;35;28.02.2021;AW00029646;poland;BK-R64Y-42;2;600,2625
101748;36;28.02.2021;AW00029646;poland;BK-R64Y-40;1;600,2625
101748;37;28.02.2021;AW00029646;poland;HB-R956;2;65,6018
101748;38;28.02.2021;AW00029646;poland;FR-R38R-48;3;202,332
101748;39;28.02.2021;AW00029646;poland;BK-R64Y-38;4;600,2625
101748;40;28.02.2021;AW00029646;poland;BK-R50R-44;5;469,794
101749;1;28.02.2021;AW00029533;poland;BK-R50B-58;2;469,794
101749;2;28.02.2021;AW00029533;poland;TG-W091-L;2;44,994
101749;3;28.02.2021;AW00029533;poland;BK-R50R-48;1;469,794
101749;4;28.02.2021;AW00029533;poland;LJ-0192-L;4;28,8404
101749;5;28.02.2021;AW00029533;poland;CA-1098;4;5,1865
101749;6;28.02.2021;AW00029533;poland;BK-R50R-44;2;469,794
101749;7;28.02.2021;AW00029533;poland;TG-W091-S;2;44,994
101749;8;28.02.2021;AW00029533;poland;BK-R50R-60;3;469,794
101749;9;28.02.2021;AW00029533;poland;HL-U509-B;4;20,1865
101749;10;28.02.2021;AW00029533;poland;SB-M891-M;2;53,994
101750;1;28.02.2021;AW00030057;poland;BK-R89R-44;2;1466,01
101751;1;28.02.2021;AW00029570;poland;BK-R50R-60;1;469,794
101751;2;28.02.2021;AW00029570;poland;LJ-0192-L;1;28,8404
101751;3;28.02.2021;AW00029570;poland;BK-R50R-44;2;469,794
101751;4;28.02.2021;AW00029570;poland;BK-R50R-62;2;469,794
101751;5;28.02.2021;AW00029570;poland;CA-1098;1;5,1865
101751;6;28.02.2021;AW00029570;poland;BK-R50R-48;2;469,794
101751;7;28.02.2021;AW00029570;poland;TG-W091-L;4;44,994
101752;1;28.02.2021;AW00029594;poland;LO-C100;3;15
101752;2;28.02.2021;AW00029594;poland;BK-R50R-48;6;469,794
101752;3;28.02.2021;AW00029594;poland;FR-R38B-58;1;183,9382
101752;4;28.02.2021;AW00029594;poland;LJ-0192-L;5;28,8404
101752;5;28.02.2021;AW00029594;poland;BK-R64Y-44;3;600,2625
101752;6;28.02.2021;AW00029594;poland;BK-R89B-48;3;1308,9375
101752;7;28.02.2021;AW00029594;poland;BK-R50B-62;1;469,794
101752;8;28.02.2021;AW00029594;poland;HL-U509-R;7;20,1865
101752;9;28.02.2021;AW00029594;poland;PU-0452;2;11,994
101752;10;28.02.2021;AW00029594;poland;BK-R50B-58;6;469,794
101752;11;28.02.2021;AW00029594;poland;BK-R50R-60;2;469,794
101752;12;28.02.2021;AW00029594;poland;FW-R820;7;198,036
101752;13;28.02.2021;AW00029594;poland;FR-R38R-44;2;202,332
101752;14;28.02.2021;AW00029594;poland;BK-R89B-44;5;1308,9375
101752;15;28.02.2021;AW00029594;poland;RW-R623;5;67,539
101752;16;28.02.2021;AW00029594;poland;TG-W091-L;7;44,994
101752;17;28.02.2021;AW00029594;poland;BK-R64Y-42;3;600,2625
101752;18;28.02.2021;AW00029594;poland;BK-R50R-62;7;469,794
101752;19;28.02.2021;AW00029594;poland;BK-R89R-52;4;1466,01
101752;20;28.02.2021;AW00029594;poland;BK-R89R-58;7;1308,9375
101752;21;28.02.2021;AW00029594;poland;LJ-0192-X;1;28,8404
101752;22;28.02.2021;AW00029594;poland;BK-R50R-52;6;469,794
101752;23;28.02.2021;AW00029594;poland;BK-R89R-44;5;1466,01
101752;24;28.02.2021;AW00029594;poland;BK-R50R-58;4;469,794
101752;25;28.02.2021;AW00029594;poland;FW-R762;4;149,031
101752;26;28.02.2021;AW00029594;poland;SH-M897-M;3;35,994
101752;27;28.02.2021;AW00029594;poland;FR-R38R-60;2;202,332
101752;28;28.02.2021;AW00029594;poland;FR-R72Y-44;1;324,4527
101752;29;28.02.2021;AW00029594;poland;BK-R50B-44;4;469,794
101752;30;28.02.2021;AW00029594;poland;BK-R89B-52;5;1308,9375
101752;31;28.02.2021;AW00029594;poland;FR-R38B-52;6;183,9382
101752;32;28.02.2021;AW00029594;poland;TG-W091-S;3;44,994
101752;33;28.02.2021;AW00029594;poland;BK-R50B-60;3;469,794
101752;34;28.02.2021;AW00029594;poland;BK-R89B-58;4;1308,9375
101752;35;28.02.2021;AW00029594;poland;BK-R50B-52;6;469,794
101752;36;28.02.2021;AW00029594;poland;BK-R89R-48;4;1466,01
101752;37;28.02.2021;AW00029594;poland;HL-U509-B;3;20,1865
101752;38;28.02.2021;AW00029594;poland;GL-H102-M;3;14,1289
101752;39;28.02.2021;AW00029594;poland;HB-R956;3;65,6018
101752;40;28.02.2021;AW00029594;poland;SB-M891-S;2;53,994
101752;41;28.02.2021;AW00029594;poland;HL-U509;9;20,1865
101752;42;28.02.2021;AW00029594;poland;FR-R38R-62;1;202,332
101752;43;28.02.2021;AW00029594;poland;FR-R72Y-48;2;324,4527
101752;44;28.02.2021;AW00029594;poland;BK-R64Y-38;5;600,2625
101752;45;28.02.2021;AW00029594;poland;BK-R50R-44;5;469,794
101752;46;28.02.2021;AW00029594;poland;FR-R72Y-38;2;324,4527
101752;47;28.02.2021;AW00029594;poland;BK-R64Y-48;7;600,2625
101752;48;28.02.2021;AW00029594;poland;BK-R50B-48;5;469,794
101752;49;28.02.2021;AW00029594;poland;LJ-0192-M;3;28,8404
101752;50;28.02.2021;AW00029594;poland;CA-1098;5;5,1865
101752;51;28.02.2021;AW00029594;poland;FR-R38R-48;2;202,332
101752;52;28.02.2021;AW00029594;poland;BK-R64Y-40;2;600,2625
101753;1;28.02.2021;AW00029981;poland;FR-R72Y-44;1;324,4527
101753;2;28.02.2021;AW00029981;poland;RW-R623;3;67,539
101753;3;28.02.2021;AW00029981;poland;TG-W091-S;1;44,994
101753;4;28.02.2021;AW00029981;poland;BK-R50B-58;1;469,794
101753;5;28.02.2021;AW00029981;poland;BK-R50R-62;3;469,794
101753;6;28.02.2021;AW00029981;poland;BK-R50R-60;4;469,794
101753;7;28.02.2021;AW00029981;poland;BK-R50B-52;4;469,794
101753;8;28.02.2021;AW00029981;poland;BK-R50R-48;2;469,794
101754;1;28.02.2021;AW00029992;poland;BK-R50B-58;4;469,794
101754;2;28.02.2021;AW00029992;poland;BK-R64Y-48;1;600,2625
101754;3;28.02.2021;AW00029992;poland;CA-1098;3;5,1865
101754;4;28.02.2021;AW00029992;poland;FR-R38B-58;1;183,9382
101754;5;28.02.2021;AW00029992;poland;RW-R623;1;67,539
101754;6;28.02.2021;AW00029992;poland;BK-R50B-52;2;469,794
101754;7;28.02.2021;AW00029992;poland;SH-M897-M;6;35,994
101754;8;28.02.2021;AW00029992;poland;HL-U509-R;15;18,5043
101754;9;28.02.2021;AW00029992;poland;GL-H102-S;2;14,1289
101754;10;28.02.2021;AW00029992;poland;BK-R64Y-40;1;600,2625
101754;11;28.02.2021;AW00029992;poland;GL-H102-M;3;14,1289
101754;12;28.02.2021;AW00029992;poland;PU-0452;1;11,994
101754;13;28.02.2021;AW00029992;poland;FR-R38R-62;2;202,332
101754;14;28.02.2021;AW00029992;poland;SH-M897-S;2;35,994
101754;15;28.02.2021;AW00029992;poland;SH-M897-L;2;35,994
101754;16;28.02.2021;AW00029992;poland;FW-R762;2;149,031
101754;17;28.02.2021;AW00029992;poland;FR-R72Y-38;3;324,4527
101754;18;28.02.2021;AW00029992;poland;TG-W091-M;5;44,994
101754;19;28.02.2021;AW00029992;poland;LJ-0192-X;3;28,8404
101754;20;28.02.2021;AW00029992;poland;TG-W091-S;4;44,994
101754;21;28.02.2021;AW00029992;poland;SB-M891-L;2;53,994
101754;22;28.02.2021;AW00029992;poland;FW-R820;5;198,036
101754;23;28.02.2021;AW00029992;poland;FR-R38R-48;2;202,332
101754;24;28.02.2021;AW00029992;poland;BK-R50R-62;2;469,794
101754;25;28.02.2021;AW00029992;poland;TG-W091-L;6;44,994
101754;26;28.02.2021;AW00029992;poland;BK-R89R-44;5;1466,01
101754;27;28.02.2021;AW00029992;poland;BK-R50R-52;3;469,794
101754;28;28.02.2021;AW00029992;poland;HL-U509;4;20,1865
101754;29;28.02.2021;AW00029992;poland;BK-R89B-48;1;1308,9375
101754;30;28.02.2021;AW00029992;poland;BK-R50B-44;1;469,794
101754;31;28.02.2021;AW00029992;poland;FR-R38B-52;2;183,9382
101754;32;28.02.2021;AW00029992;poland;BK-R89B-44;3;1308,9375
101754;33;28.02.2021;AW00029992;poland;HL-U509-B;10;20,1865
101754;34;28.02.2021;AW00029992;poland;BK-R64Y-38;2;600,2625
101754;35;28.02.2021;AW00029992;poland;SB-M891-M;7;53,994
101754;36;28.02.2021;AW00029992;poland;FR-R38R-60;1;202,332
101754;37;28.02.2021;AW00029992;poland;LJ-0192-L;10;28,8404
101754;38;28.02.2021;AW00029992;poland;BK-R50R-60;6;469,794
101754;39;28.02.2021;AW00029992;poland;SB-M891-S;4;53,994
101754;40;28.02.2021;AW00029992;poland;LJ-0192-M;3;28,8404
101754;41;28.02.2021;AW00029992;poland;BK-R50R-48;9;469,794
101754;42;28.02.2021;AW00029992;poland;FR-R72Y-48;2;324,4527
101754;43;28.02.2021;AW00029992;poland;GL-H102-L;4;14,1289
101754;44;28.02.2021;AW00029992;poland;FR-R38R-44;3;202,332
101754;45;28.02.2021;AW00029992;poland;BK-R50R-44;17;430,6445
101755;1;28.02.2021;AW00029587;poland;BK-R50R-52;6;469,794
101755;2;28.02.2021;AW00029587;poland;BK-R89R-48;2;1466,01
101755;3;28.02.2021;AW00029587;poland;TG-W091-S;5;44,994
101755;4;28.02.2021;AW00029587;poland;LJ-0192-L;6;28,8404
101755;5;28.02.2021;AW00029587;poland;LO-C100;5;15
101755;6;28.02.2021;AW00029587;poland;FR-R92R-62;1;780,8182
101755;7;28.02.2021;AW00029587;poland;BK-R50B-58;2;469,794
101755;8;28.02.2021;AW00029587;poland;BK-R50B-52;3;469,794
101755;9;28.02.2021;AW00029587;poland;GL-H102-M;2;14,1289
101755;10;28.02.2021;AW00029587;poland;PU-0452;1;11,994
101755;11;28.02.2021;AW00029587;poland;SB-M891-L;5;53,994
101755;12;28.02.2021;AW00029587;poland;CA-1098;7;5,1865
101755;13;28.02.2021;AW00029587;poland;LJ-0192-M;3;28,8404
101755;14;28.02.2021;AW00029587;poland;FR-R72Y-38;2;324,4527
101755;15;28.02.2021;AW00029587;poland;GL-H102-L;3;14,1289
101755;16;28.02.2021;AW00029587;poland;FR-R38R-62;1;202,332
101755;17;28.02.2021;AW00029587;poland;RW-R623;6;67,539
101755;18;28.02.2021;AW00029587;poland;FR-R38R-44;1;202,332
101755;19;28.02.2021;AW00029587;poland;FR-R92B-44;1;780,8182
101755;20;28.02.2021;AW00029587;poland;BK-R50B-60;2;469,794
101755;21;28.02.2021;AW00029587;poland;BK-R89B-48;2;1308,9375
101755;22;28.02.2021;AW00029587;poland;BK-R64Y-42;1;600,2625
101755;23;28.02.2021;AW00029587;poland;BK-R64Y-38;1;600,2625
101755;24;28.02.2021;AW00029587;poland;HL-U509;16;18,5043
101755;25;28.02.2021;AW00029587;poland;FR-R92R-44;1;780,8182
101755;26;28.02.2021;AW00029587;poland;FR-R38R-60;2;202,332
101755;27;28.02.2021;AW00029587;poland;FW-R762;3;149,031
101755;28;28.02.2021;AW00029587;poland;FR-R38B-44;4;183,9382
101755;29;28.02.2021;AW00029587;poland;FW-R820;2;198,036
101755;30;28.02.2021;AW00029587;poland;HL-U509-B;3;20,1865
101755;31;28.02.2021;AW00029587;poland;GL-H102-S;2;14,1289
101755;32;28.02.2021;AW00029587;poland;FR-R72Y-44;4;324,4527
101755;33;28.02.2021;AW00029587;poland;BK-R50B-44;1;469,794
101755;34;28.02.2021;AW00029587;poland;LJ-0192-X;4;28,8404
101755;35;28.02.2021;AW00029587;poland;BK-R50R-60;4;469,794
101755;36;28.02.2021;AW00029587;poland;FR-R38R-48;2;202,332
101755;37;28.02.2021;AW00029587;poland;BK-R89B-52;2;1308,9375
101755;38;28.02.2021;AW00029587;poland;FR-R38B-58;2;183,9382
101755;39;28.02.2021;AW00029587;poland;BK-R64Y-40;1;600,2625
101755;40;28.02.2021;AW00029587;poland;HL-U509-R;1;20,1865
101755;41;28.02.2021;AW00029587;poland;BK-R89B-44;1;1308,9375
101755;42;28.02.2021;AW00029587;poland;TG-W091-M;2;44,994
101755;43;28.02.2021;AW00029587;poland;BK-R89R-52;2;1466,01
101755;44;28.02.2021;AW00029587;poland;SH-M897-S;3;35,994
101755;45;28.02.2021;AW00029587;poland;HB-R956;3;65,6018
101755;46;28.02.2021;AW00029587;poland;SH-M897-M;3;35,994
101755;47;28.02.2021;AW00029587;poland;SH-M897-L;4;35,994
101755;48;28.02.2021;AW00029587;poland;TG-W091-L;10;44,994
101755;49;28.02.2021;AW00029587;poland;BK-R50R-62;6;469,794
101755;50;28.02.2021;AW00029587;poland;BK-R50R-48;12;454,1342
101755;51;28.02.2021;AW00029587;poland;FR-R72Y-40;1;324,4527
101755;52;28.02.2021;AW00029587;poland;BK-R64Y-48;1;600,2625
101755;53;28.02.2021;AW00029587;poland;SB-M891-M;6;53,994
101755;54;28.02.2021;AW00029587;poland;SB-M891-S;3;53,994
101756;1;28.02.2021;AW00030104;poland;LJ-0192-X;1;28,8404
101756;2;28.02.2021;AW00030104;poland;BK-R50R-60;2;469,794
101757;1;28.02.2021;AW00029783;poland;BK-R50B-52;1;469,794
101757;2;28.02.2021;AW00029783;poland;FR-R38R-62;1;202,332
101757;3;28.02.2021;AW00029783;poland;CA-1098;7;5,1865
101757;4;28.02.2021;AW00029783;poland;PU-0452;5;11,994
101757;5;28.02.2021;AW00029783;poland;BK-R64Y-40;1;600,2625
101757;6;28.02.2021;AW00029783;poland;BK-R50R-62;4;469,794
101757;7;28.02.2021;AW00029783;poland;TG-W091-S;8;44,994
101757;8;28.02.2021;AW00029783;poland;LJ-0192-L;5;28,8404
101757;9;28.02.2021;AW00029783;poland;HL-U509-B;7;20,1865
101757;10;28.02.2021;AW00029783;poland;RW-R623;5;67,539
101757;11;28.02.2021;AW00029783;poland;SH-M897-L;2;35,994
101757;12;28.02.2021;AW00029783;poland;FR-R72Y-44;3;324,4527
101757;13;28.02.2021;AW00029783;poland;GL-H102-S;5;14,1289
101757;14;28.02.2021;AW00029783;poland;BK-R50B-44;2;469,794
101757;15;28.02.2021;AW00029783;poland;SB-M891-M;6;53,994
101757;16;28.02.2021;AW00029783;poland;BK-R50R-52;7;469,794
101757;17;28.02.2021;AW00029783;poland;LJ-0192-X;3;28,8404
101757;18;28.02.2021;AW00029783;poland;BK-R64Y-38;3;600,2625
101757;19;28.02.2021;AW00029783;poland;FW-R762;2;149,031
101757;20;28.02.2021;AW00029783;poland;SB-M891-L;4;53,994
101757;21;28.02.2021;AW00029783;poland;FR-R38R-60;2;202,332
101757;22;28.02.2021;AW00029783;poland;HL-U509-R;2;20,1865
101757;23;28.02.2021;AW00029783;poland;LJ-0192-M;4;28,8404
101757;24;28.02.2021;AW00029783;poland;BK-R89R-44;3;1466,01
101757;25;28.02.2021;AW00029783;poland;TG-W091-L;5;44,994
101757;26;28.02.2021;AW00029783;poland;BK-R89B-44;1;1308,9375
101757;27;28.02.2021;AW00029783;poland;HL-U509;1;20,1865
101757;28;28.02.2021;AW00029783;poland;GL-H102-M;2;14,1289
101757;29;28.02.2021;AW00029783;poland;FW-R820;3;198,036
101757;30;28.02.2021;AW00029783;poland;SH-M897-S;5;35,994
101757;31;28.02.2021;AW00029783;poland;FR-R38B-52;4;183,9382
101757;32;28.02.2021;AW00029783;poland;FR-R38R-48;1;202,332
101757;33;28.02.2021;AW00029783;poland;FR-R72Y-48;4;324,4527
101757;34;28.02.2021;AW00029783;poland;BK-R50B-60;1;469,794
101757;35;28.02.2021;AW00029783;poland;BK-R50B-58;2;469,794
101757;36;28.02.2021;AW00029783;poland;SH-M897-M;3;35,994
101757;37;28.02.2021;AW00029783;poland;FR-R38R-44;2;202,332
101757;38;28.02.2021;AW00029783;poland;BK-R50R-44;6;469,794
101757;39;28.02.2021;AW00029783;poland;LO-C100;2;15
101757;40;28.02.2021;AW00029783;poland;BK-R50R-60;11;454,1342
101757;41;28.02.2021;AW00029783;poland;SB-M891-S;5;53,994
101758;1;28.02.2021;AW00030096;poland;BK-M68S-42;5;1242,8518
101758;2;28.02.2021;AW00030096;poland;BK-M47B-44;4;647,994
101758;3;28.02.2021;AW00030096;poland;FR-M63B-44;1;209,256
101758;4;28.02.2021;AW00030096;poland;BK-M68B-42;8;1229,4589
101758;5;28.02.2021;AW00030096;poland;BK-M47B-48;3;647,994
101758;6;28.02.2021;AW00030096;poland;FW-M423;3;36,447
101758;7;28.02.2021;AW00030096;poland;BK-M47B-40;2;647,994
101758;8;28.02.2021;AW00030096;poland;RW-M423;3;52,647
101758;9;28.02.2021;AW00030096;poland;FR-M94S-38;4;744,2727
101758;10;28.02.2021;AW00030096;poland;RW-M928;2;196,329
101758;11;28.02.2021;AW00030096;poland;FR-M63B-38;1;209,256
101758;12;28.02.2021;AW00030096;poland;GL-F110-M;8;22,794
101758;13;28.02.2021;AW00030096;poland;FR-M63B-48;1;209,256
101758;14;28.02.2021;AW00030096;poland;BK-M68S-46;2;1242,8518
101758;15;28.02.2021;AW00030096;poland;FW-M928;1;180,129
101758;16;28.02.2021;AW00030096;poland;RW-M762;4;141,615
