order_number;line_number;date;reseller;country;product;qty;unit_price
100444;3;01.01.2021;AW00029925;poland;CA-1098;4;5,1865
100444;4;01.01.2021;AW00029925;poland;BK-M82B-48;8;2024,994
100444;5;01.01.2021;AW00029925;poland;BK-M82B-38;8;2024,994
100445;1;01.01.2021;AW00029664;poland;BK-M82B-48;4;2024,994
100445;2;01.01.2021;AW00029664;poland;BK-M82B-42;2;2024,994
100445;3;01.01.2021;AW00029664;poland;BK-M82B-38;4;2024,994
100445;4;01.01.2021;AW00029664;poland;BK-M82S-48;4;2039,994
100445;5;01.01.2021;AW00029664;poland;BK-M82S-42;2;2039,994
100445;6;01.01.2021;AW00029664;poland;BK-M82S-44;4;2039,994
100446;1;01.01.2021;AW00029510;poland;BK-R68R-44;2;874,794
100446;2;01.01.2021;AW00029510;poland;LJ-0192-L;8;28,8404
100446;3;01.01.2021;AW00029510;poland;HL-U509-R;12;20,1865
100446;4;01.01.2021;AW00029510;poland;BK-R50R-60;8;419,4589
100446;5;01.01.2021;AW00029510;poland;HL-U509-B;6;20,1865
100446;6;01.01.2021;AW00029510;poland;BK-R68R-52;4;874,794
100446;7;01.01.2021;AW00029510;poland;BK-R93R-56;6;2146,962
100446;8;01.01.2021;AW00029510;poland;BK-R50B-44;2;419,4589
100446;9;01.01.2021;AW00029510;poland;BK-R50B-60;4;419,4589
100446;10;01.01.2021;AW00029510;poland;FR-R38R-60;2;183,9382
100446;11;01.01.2021;AW00029510;poland;BK-R50R-44;4;419,4589
100446;12;01.01.2021;AW00029510;poland;BK-R50B-52;8;419,4589
100446;13;01.01.2021;AW00029510;poland;CA-1098;18;5,1865
100446;14;01.01.2021;AW00029510;poland;BK-R68R-60;4;874,794
100446;15;01.01.2021;AW00029510;poland;HL-U509;10;20,1865
100446;16;01.01.2021;AW00029510;poland;FR-R38B-52;4;178,5808
100446;17;01.01.2021;AW00029510;poland;BK-R50R-48;4;419,4589
100446;18;01.01.2021;AW00029510;poland;FR-R72R-48;4;356,898
100446;19;01.01.2021;AW00029510;poland;BK-R50B-58;4;419,4589
100446;20;01.01.2021;AW00029510;poland;BK-R50R-52;6;419,4589
100446;21;01.01.2021;AW00029510;poland;BK-R68R-58;4;874,794
100446;22;01.01.2021;AW00029510;poland;LJ-0192-X;10;28,8404
100446;23;01.01.2021;AW00029510;poland;LJ-0192-M;8;28,8404
100447;1;01.01.2021;AW00029789;poland;BK-R68R-52;4;874,794
100447;2;01.01.2021;AW00029789;poland;BK-R50R-62;2;419,4589
100447;3;01.01.2021;AW00029789;poland;FR-R38R-44;2;183,9382
100447;4;01.01.2021;AW00029789;poland;BK-R50B-52;4;419,4589
100447;5;01.01.2021;AW00029789;poland;FR-R38R-60;4;183,9382
100447;6;01.01.2021;AW00029789;poland;BK-R68R-58;2;874,794
100447;7;01.01.2021;AW00029789;poland;BK-R50R-44;8;419,4589
100448;1;01.01.2021;AW00030111;poland;BK-M82S-48;4;2039,994
100448;2;01.01.2021;AW00030111;poland;HL-U509-B;2;20,1865
100448;3;01.01.2021;AW00030111;poland;BK-M82S-38;4;2039,994
100448;4;01.01.2021;AW00030111;poland;SO-B909-M;20;5,7
100448;5;01.01.2021;AW00030111;poland;BK-M82B-42;8;2024,994
100448;6;01.01.2021;AW00030111;poland;BK-M82S-44;8;2039,994
100448;7;01.01.2021;AW00030111;poland;BK-M82B-48;4;2024,994
100449;1;01.01.2021;AW00029861;poland;HL-U509-B;10;20,1865
100449;2;01.01.2021;AW00029861;poland;BK-M82S-38;14;2039,994
100449;3;01.01.2021;AW00029861;poland;SO-B909-M;12;5,7
100449;4;01.01.2021;AW00029861;poland;LJ-0192-X;10;28,8404
100449;5;01.01.2021;AW00029861;poland;FR-M94S-46;8;722,5949
100449;6;01.01.2021;AW00029861;poland;BK-M82B-42;20;2024,994
100449;7;01.01.2021;AW00029861;poland;BK-M82S-44;10;2039,994
100449;8;01.01.2021;AW00029861;poland;CA-1098;18;5,1865
100449;9;01.01.2021;AW00029861;poland;FR-M94S-38;4;722,5949
100449;10;01.01.2021;AW00029861;poland;HL-U509-R;2;20,1865
100449;11;01.01.2021;AW00029861;poland;FR-M94B-38;4;714,7043
100449;12;01.01.2021;AW00029861;poland;FR-M94B-42;4;714,7043
100449;13;01.01.2021;AW00029861;poland;BK-M82B-44;10;2024,994
100449;14;01.01.2021;AW00029861;poland;HL-U509;4;20,1865
100449;15;01.01.2021;AW00029861;poland;FR-M94S-52;6;818,7
100449;16;01.01.2021;AW00029861;poland;LJ-0192-L;18;28,8404
100449;17;01.01.2021;AW00029861;poland;BK-M82B-48;8;2024,994
100449;18;01.01.2021;AW00029861;poland;FR-M94B-48;6;809,76
100449;19;01.01.2021;AW00029861;poland;BK-M82S-48;6;2039,994
100449;20;01.01.2021;AW00029861;poland;LJ-0192-M;10;28,8404
100449;21;01.01.2021;AW00029861;poland;BK-M82B-38;4;2024,994
100450;1;01.01.2021;AW00029724;poland;BK-R50R-44;4;419,4589
100450;2;01.01.2021;AW00029724;poland;BK-R93R-62;2;2146,962
100450;3;01.01.2021;AW00029724;poland;BK-R50R-48;4;419,4589
100450;4;01.01.2021;AW00029724;poland;FR-R38R-60;4;183,9382
100450;5;01.01.2021;AW00029724;poland;BK-R50B-58;4;419,4589
100450;6;01.01.2021;AW00029724;poland;FR-R38R-62;2;183,9382
100450;7;01.01.2021;AW00029724;poland;BK-R68R-52;4;874,794
100450;8;01.01.2021;AW00029724;poland;FR-R38R-48;2;183,9382
100450;9;01.01.2021;AW00029724;poland;FR-R38B-58;2;178,5808
100450;10;01.01.2021;AW00029724;poland;FR-R72R-48;4;356,898
100450;11;01.01.2021;AW00029724;poland;BK-R68R-44;2;874,794
100450;12;01.01.2021;AW00029724;poland;BK-R68R-60;2;874,794
100450;13;01.01.2021;AW00029724;poland;BK-R50B-52;4;419,4589
100450;14;01.01.2021;AW00029724;poland;BK-R50B-44;2;419,4589
100450;15;01.01.2021;AW00029724;poland;BK-R68R-58;2;874,794
100451;1;01.01.2021;AW00029558;poland;BK-M82S-44;2;2039,994
100451;2;01.01.2021;AW00029558;poland;BK-M82B-44;2;2024,994
100451;3;01.01.2021;AW00029558;poland;BK-M82B-42;2;2024,994
100451;4;01.01.2021;AW00029558;poland;BK-M82S-42;4;2039,994
100451;5;01.01.2021;AW00029558;poland;BK-M82B-38;4;2024,994
100452;1;01.01.2021;AW00029757;poland;BK-M82B-42;6;2024,994
100452;2;01.01.2021;AW00029757;poland;BK-M82B-44;4;2024,994
100452;3;01.01.2021;AW00029757;poland;BK-M82S-38;4;2039,994
100452;4;01.01.2021;AW00029757;poland;BK-M82S-44;4;2039,994
100452;5;01.01.2021;AW00029757;poland;SO-B909-M;4;5,7
100453;1;01.01.2021;AW00029493;poland;FR-R38B-58;2;178,5808
100453;2;01.01.2021;AW00029493;poland;HL-U509;2;20,1865
100453;3;01.01.2021;AW00029493;poland;BK-R93R-62;2;2146,962
100454;1;01.01.2021;AW00029698;poland;BK-R50R-60;4;419,4589
100454;2;01.01.2021;AW00029698;poland;BK-R50B-52;14;419,4589
100454;3;01.01.2021;AW00029698;poland;BK-R50B-60;6;419,4589
100454;4;01.01.2021;AW00029698;poland;FR-R38R-48;2;183,9382
100454;5;01.01.2021;AW00029698;poland;BK-R50R-62;4;419,4589
100454;6;01.01.2021;AW00029698;poland;FR-R38R-44;4;183,9382
100454;7;01.01.2021;AW00029698;poland;BK-R50R-48;4;419,4589
100454;8;01.01.2021;AW00029698;poland;FR-R38R-60;2;183,9382
100454;9;01.01.2021;AW00029698;poland;LJ-0192-X;2;28,8404
100454;10;01.01.2021;AW00029698;poland;HL-U509-B;6;20,1865
100454;11;01.01.2021;AW00029698;poland;CA-1098;8;5,1865
100454;12;01.01.2021;AW00029698;poland;BK-R50R-44;2;419,4589
100454;13;01.01.2021;AW00029698;poland;BK-R50B-44;2;419,4589
100454;14;01.01.2021;AW00029698;poland;HL-U509;2;20,1865
100454;15;01.01.2021;AW00029698;poland;BK-R93R-62;4;2146,962
100454;16;01.01.2021;AW00029698;poland;FR-R38B-58;4;178,5808
100454;17;01.01.2021;AW00029698;poland;BK-R93R-56;2;2146,962
100454;18;01.01.2021;AW00029698;poland;HL-U509-R;2;20,1865
100454;19;01.01.2021;AW00029698;poland;BK-R68R-58;2;874,794
100454;20;01.01.2021;AW00029698;poland;FR-R72R-48;2;356,898
100454;21;01.01.2021;AW00029698;poland;LJ-0192-M;10;28,8404
100454;22;01.01.2021;AW00029698;poland;FR-R38B-52;2;178,5808
100455;1;01.01.2021;AW00029794;poland;FR-R38R-48;4;183,9382
100455;2;01.01.2021;AW00029794;poland;BK-R50B-60;6;419,4589
100455;3;01.01.2021;AW00029794;poland;BK-R93R-56;2;2146,962
100455;4;01.01.2021;AW00029794;poland;FR-R38R-44;2;183,9382
100455;5;01.01.2021;AW00029794;poland;BK-R50R-60;4;419,4589
100455;6;01.01.2021;AW00029794;poland;FR-R38R-60;4;183,9382
100455;7;01.01.2021;AW00029794;poland;FR-R72R-48;2;356,898
100455;8;01.01.2021;AW00029794;poland;BK-R68R-52;4;874,794
100455;9;01.01.2021;AW00029794;poland;FR-R38B-58;4;178,5808
100455;10;01.01.2021;AW00029794;poland;FR-R38B-52;2;178,5808
100455;11;01.01.2021;AW00029794;poland;BK-R50R-48;4;419,4589
100455;12;01.01.2021;AW00029794;poland;BK-R93R-62;2;2146,962
100455;13;01.01.2021;AW00029794;poland;BK-R50R-44;2;419,4589
100455;14;01.01.2021;AW00029794;poland;BK-R68R-44;2;874,794
100455;15;01.01.2021;AW00029794;poland;BK-R50B-52;8;419,4589
100455;16;01.01.2021;AW00029794;poland;BK-R50R-52;2;419,4589
100455;17;01.01.2021;AW00029794;poland;BK-R50B-58;4;419,4589
100456;1;01.01.2021;AW00029515;poland;FR-M94S-52;2;818,7
100456;2;01.01.2021;AW00029515;poland;BK-M82B-48;4;2024,994
100456;3;01.01.2021;AW00029515;poland;BK-M82S-48;4;2039,994
100456;4;01.01.2021;AW00029515;poland;FR-M94S-38;6;722,5949
100456;5;01.01.2021;AW00029515;poland;SO-B909-M;6;5,7
100456;6;01.01.2021;AW00029515;poland;BK-M82B-44;8;2024,994
100456;7;01.01.2021;AW00029515;poland;BK-M82S-44;4;2039,994
100456;8;01.01.2021;AW00029515;poland;BK-M82B-38;8;2024,994
100456;9;01.01.2021;AW00029515;poland;BK-M82S-42;4;2039,994
100456;10;01.01.2021;AW00029515;poland;BK-M82B-42;4;2024,994
100456;11;01.01.2021;AW00029515;poland;FR-M94S-46;4;722,5949
100456;12;01.01.2021;AW00029515;poland;BK-M82S-38;6;2039,994
100456;13;01.01.2021;AW00029515;poland;FR-M94B-42;2;714,7043
100456;14;01.01.2021;AW00029515;poland;FR-M94B-48;8;809,76
100457;1;01.01.2021;AW00029541;poland;BK-M82B-42;2;2024,994
100458;1;01.01.2021;AW00029716;poland;BK-R50B-58;4;419,4589
100458;2;01.01.2021;AW00029716;poland;BK-R50R-44;12;419,4589
100458;3;01.01.2021;AW00029716;poland;BK-R93R-44;8;2146,962
100458;4;01.01.2021;AW00029716;poland;BK-R68R-44;6;874,794
100458;5;01.01.2021;AW00029716;poland;BK-R50R-48;2;419,4589
100458;6;01.01.2021;AW00029716;poland;BK-R50B-60;2;419,4589
100458;7;01.01.2021;AW00029716;poland;BK-R93R-62;2;2146,962
100458;8;01.01.2021;AW00029716;poland;BK-R50B-44;4;419,4589
100458;9;01.01.2021;AW00029716;poland;BK-R50B-52;8;419,4589
100458;10;01.01.2021;AW00029716;poland;BK-R50R-58;8;419,4589
100458;11;01.01.2021;AW00029716;poland;BK-R68R-48;4;874,794
100458;12;01.01.2021;AW00029716;poland;CA-1098;8;5,1865
100458;13;01.01.2021;AW00029716;poland;BK-R50R-60;8;419,4589
100458;14;01.01.2021;AW00029716;poland;BK-R68R-52;2;874,794
100458;15;01.01.2021;AW00029716;poland;BK-R50B-62;12;419,4589
100458;16;01.01.2021;AW00029716;poland;BK-R50R-62;6;419,4589
100458;17;01.01.2021;AW00029716;poland;BK-R93R-48;2;2146,962
100458;18;01.01.2021;AW00029716;poland;BK-R50B-48;8;419,4589
100458;19;01.01.2021;AW00029716;poland;BK-R50R-52;2;419,4589
100458;20;01.01.2021;AW00029716;poland;BK-R68R-60;8;874,794
100458;21;01.01.2021;AW00029716;poland;BK-R93R-52;12;2146,962
100458;22;01.01.2021;AW00029716;poland;BK-R93R-56;10;2146,962
100459;1;01.01.2021;AW00029742;poland;BK-M82B-48;4;2024,994
100459;2;01.01.2021;AW00029742;poland;FR-M94B-42;2;714,7043
100459;3;01.01.2021;AW00029742;poland;FR-M94S-46;4;722,5949
100459;4;01.01.2021;AW00029742;poland;LJ-0192-M;4;28,8404
100459;5;01.01.2021;AW00029742;poland;BK-M82S-42;2;2039,994
100459;6;01.01.2021;AW00029742;poland;FR-M94S-38;2;722,5949
100459;7;01.01.2021;AW00029742;poland;HL-U509-R;4;20,1865
100459;8;01.01.2021;AW00029742;poland;BK-M82S-44;4;2039,994
100459;9;01.01.2021;AW00029742;poland;BK-M82B-38;4;2024,994
100459;10;01.01.2021;AW00029742;poland;LJ-0192-L;2;28,8404
100459;11;01.01.2021;AW00029742;poland;BK-M82B-42;8;2024,994
100459;12;01.01.2021;AW00029742;poland;CA-1098;2;5,1865
100459;13;01.01.2021;AW00029742;poland;HL-U509-B;4;20,1865
100459;14;01.01.2021;AW00029742;poland;HL-U509;6;20,1865
100459;15;01.01.2021;AW00029742;poland;BK-M82S-48;2;2039,994
100459;16;01.01.2021;AW00029742;poland;FR-M94B-38;2;714,7043
100459;17;01.01.2021;AW00029742;poland;FR-M94S-52;2;818,7
100459;18;01.01.2021;AW00029742;poland;FR-M94B-48;2;809,76
100459;19;01.01.2021;AW00029742;poland;LJ-0192-X;10;28,8404
100460;1;01.01.2021;AW00029807;poland;BK-M82B-38;2;2024,994
100460;2;01.01.2021;AW00029807;poland;BK-M82S-44;2;2039,994
100460;3;01.01.2021;AW00029807;poland;BK-M82S-42;4;2039,994
100460;4;01.01.2021;AW00029807;poland;BK-M82B-48;4;2024,994
100460;5;01.01.2021;AW00029807;poland;BK-M82S-38;2;2039,994
100461;1;01.01.2021;AW00030004;poland;BK-M82B-44;2;2024,994
100461;2;01.01.2021;AW00030004;poland;SO-B909-M;8;5,7
100461;3;01.01.2021;AW00030004;poland;BK-M82B-48;2;2024,994
100461;4;01.01.2021;AW00030004;poland;BK-M82S-48;4;2039,994
100461;5;01.01.2021;AW00030004;poland;BK-M82S-42;2;2039,994
100462;1;01.01.2021;AW00029522;poland;LJ-0192-L;10;28,8404
100462;2;01.01.2021;AW00029522;poland;BK-M82B-48;2;2024,994
100462;3;01.01.2021;AW00029522;poland;BK-M82B-44;10;2024,994
100462;4;01.01.2021;AW00029522;poland;BK-M82S-38;8;2039,994
100462;5;01.01.2021;AW00029522;poland;BK-M82B-42;12;2024,994
100462;6;01.01.2021;AW00029522;poland;CA-1098;8;5,1865
100462;7;01.01.2021;AW00029522;poland;BK-M82B-38;12;2024,994
100462;8;01.01.2021;AW00029522;poland;BK-M82S-42;8;2039,994
100462;9;01.01.2021;AW00029522;poland;BK-M82S-44;4;2039,994
100462;10;01.01.2021;AW00029522;poland;BK-M82S-48;4;2039,994
100462;11;01.01.2021;AW00029522;poland;SO-B909-M;38;5,225
100463;1;01.01.2021;AW00029866;poland;BK-R50B-58;4;419,4589
100463;2;01.01.2021;AW00029866;poland;BK-R50R-62;8;419,4589
100463;3;01.01.2021;AW00029866;poland;BK-R68R-52;6;874,794
100463;4;01.01.2021;AW00029866;poland;BK-R68R-58;6;874,794
100463;5;01.01.2021;AW00029866;poland;BK-R50R-48;10;419,4589
100463;6;01.01.2021;AW00029866;poland;BK-R50R-60;4;419,4589
100463;7;01.01.2021;AW00029866;poland;BK-R50B-52;6;419,4589
100463;8;01.01.2021;AW00029866;poland;BK-R50R-44;8;419,4589
100464;1;01.01.2021;AW00029705;poland;BK-R68R-58;8;874,794
100464;2;01.01.2021;AW00029705;poland;BK-R50B-60;2;419,4589
100464;3;01.01.2021;AW00029705;poland;BK-R50R-62;10;419,4589
100464;4;01.01.2021;AW00029705;poland;BK-R50R-60;14;419,4589
100464;5;01.01.2021;AW00029705;poland;BK-R68R-60;2;874,794
100464;6;01.01.2021;AW00029705;poland;CA-1098;22;5,0136
100464;7;01.01.2021;AW00029705;poland;LJ-0192-M;18;28,8404
100464;8;01.01.2021;AW00029705;poland;HL-U509-B;6;20,1865
100464;9;01.01.2021;AW00029705;poland;LJ-0192-X;8;28,8404
100464;10;01.01.2021;AW00029705;poland;FR-R38R-60;10;183,9382
100464;11;01.01.2021;AW00029705;poland;HL-U509;8;20,1865
100464;12;01.01.2021;AW00029705;poland;FR-R38B-52;2;178,5808
100464;13;01.01.2021;AW00029705;poland;BK-R50R-52;12;419,4589
100464;14;01.01.2021;AW00029705;poland;BK-R50B-52;6;419,4589
100464;15;01.01.2021;AW00029705;poland;BK-R50B-58;8;419,4589
100464;16;01.01.2021;AW00029705;poland;BK-R50B-44;2;419,4589
100464;17;01.01.2021;AW00029705;poland;FR-R72R-48;8;356,898
100464;18;01.01.2021;AW00029705;poland;BK-R50R-44;20;419,4589
100464;19;01.01.2021;AW00029705;poland;BK-R50R-48;10;419,4589
100464;20;01.01.2021;AW00029705;poland;FR-R38R-44;2;183,9382
100464;21;01.01.2021;AW00029705;poland;BK-R93R-56;4;2146,962
100464;22;01.01.2021;AW00029705;poland;HL-U509-R;12;20,1865
100464;23;01.01.2021;AW00029705;poland;BK-R68R-44;6;874,794
100464;24;01.01.2021;AW00029705;poland;BK-R68R-52;14;874,794
100464;25;01.01.2021;AW00029705;poland;LJ-0192-L;18;28,8404
100465;1;01.01.2021;AW00030012;poland;BK-R50R-62;4;419,4589
100466;1;01.01.2021;AW00030022;poland;BK-R50R-60;2;419,4589
100466;2;01.01.2021;AW00030022;poland;BK-R50B-52;2;419,4589
100466;3;01.01.2021;AW00030022;poland;BK-R68R-52;4;874,794
100467;1;01.01.2021;AW00029906;poland;BK-R50B-62;4;419,4589
100467;2;01.01.2021;AW00029906;poland;BK-R93R-56;8;2146,962
100467;3;01.01.2021;AW00029906;poland;BK-R50B-60;4;419,4589
100467;4;01.01.2021;AW00029906;poland;BK-R68R-58;2;874,794
100467;5;01.01.2021;AW00029906;poland;BK-R50B-48;2;419,4589
100467;6;01.01.2021;AW00029906;poland;BK-R68R-44;2;874,794
100467;7;01.01.2021;AW00029906;poland;BK-R50R-44;4;419,4589
100467;8;01.01.2021;AW00029906;poland;BK-R68R-48;6;874,794
100467;9;01.01.2021;AW00029906;poland;BK-R68R-52;2;874,794
100467;10;01.01.2021;AW00029906;poland;BK-R68R-60;2;874,794
100467;11;01.01.2021;AW00029906;poland;BK-R93R-44;2;2146,962
100467;12;01.01.2021;AW00029906;poland;BK-R50R-58;10;419,4589
100467;13;01.01.2021;AW00029906;poland;BK-R50R-52;2;419,4589
100467;14;01.01.2021;AW00029906;poland;BK-R50R-60;2;419,4589
100468;1;01.01.2021;AW00029880;poland;BK-M82B-48;2;2024,994
100468;2;01.01.2021;AW00029880;poland;BK-M82B-42;4;2024,994
100468;3;01.01.2021;AW00029880;poland;BK-M82B-38;4;2024,994
100468;4;01.01.2021;AW00029880;poland;SO-B909-M;4;5,7
100468;5;01.01.2021;AW00029880;poland;BK-M82S-44;2;2039,994
100469;1;01.01.2021;AW00029901;poland;BK-M82S-44;10;2039,994
100469;2;01.01.2021;AW00029901;poland;BK-M82S-48;2;2039,994
100469;3;01.01.2021;AW00029901;poland;BK-M82B-48;16;2024,994
100469;4;01.01.2021;AW00029901;poland;BK-M82B-38;6;2024,994
100469;5;01.01.2021;AW00029901;poland;CA-1098;10;5,1865
100469;6;01.01.2021;AW00029901;poland;BK-M82S-42;12;2039,994
100469;7;01.01.2021;AW00029901;poland;SO-B909-M;20;5,7
100469;8;01.01.2021;AW00029901;poland;BK-M82B-44;8;2024,994
100469;9;01.01.2021;AW00029901;poland;BK-M82S-38;8;2039,994
100469;10;01.01.2021;AW00029901;poland;LJ-0192-L;10;28,8404
100470;1;01.01.2021;AW00029507;poland;FR-M94B-42;2;714,7043
100470;2;01.01.2021;AW00029507;poland;LJ-0192-X;8;28,8404
100470;3;01.01.2021;AW00029507;poland;FR-M94B-38;2;714,7043
100470;4;01.01.2021;AW00029507;poland;BK-M82B-48;10;2024,994
100470;5;01.01.2021;AW00029507;poland;BK-M82B-38;6;2024,994
100470;6;01.01.2021;AW00029507;poland;BK-M82S-48;10;2039,994
100470;7;01.01.2021;AW00029507;poland;BK-M82S-42;14;2039,994
100470;8;01.01.2021;AW00029507;poland;BK-M82S-44;4;2039,994
100470;9;01.01.2021;AW00029507;poland;LJ-0192-L;6;28,8404
100470;10;01.01.2021;AW00029507;poland;HL-U509-R;8;20,1865
100470;11;01.01.2021;AW00029507;poland;CA-1098;8;5,1865
100470;12;01.01.2021;AW00029507;poland;FR-M94S-38;4;722,5949
100470;13;01.01.2021;AW00029507;poland;BK-M82B-42;4;2024,994
100470;14;01.01.2021;AW00029507;poland;BK-M82S-38;4;2039,994
100470;15;01.01.2021;AW00029507;poland;BK-M82B-44;4;2024,994
100470;16;01.01.2021;AW00029507;poland;HL-U509;2;20,1865
100470;17;01.01.2021;AW00029507;poland;FR-M94S-52;2;818,7
100470;18;01.01.2021;AW00029507;poland;LJ-0192-M;2;28,8404
100470;19;01.01.2021;AW00029507;poland;SO-B909-M;2;5,7
100470;20;01.01.2021;AW00029507;poland;FR-M94B-48;2;809,76
100471;1;01.01.2021;AW00029968;poland;LJ-0192-L;4;28,8404
100471;2;01.01.2021;AW00029968;poland;SO-B909-M;4;5,7
100472;1;01.01.2021;AW00029846;poland;BK-R93R-52;2;2146,962
100472;2;01.01.2021;AW00029846;poland;BK-R50R-60;2;419,4589
100472;3;01.01.2021;AW00029846;poland;BK-R50R-62;10;419,4589
100472;4;01.01.2021;AW00029846;poland;BK-R50R-44;4;419,4589
100472;5;01.01.2021;AW00029846;poland;BK-R50B-58;2;419,4589
100472;6;01.01.2021;AW00029846;poland;BK-R50R-52;4;419,4589
100472;7;01.01.2021;AW00029846;poland;BK-R68R-60;2;874,794
100472;8;01.01.2021;AW00029846;poland;BK-R93R-44;4;2146,962
100472;9;01.01.2021;AW00029846;poland;BK-R50B-44;4;419,4589
100472;10;01.01.2021;AW00029846;poland;BK-R68R-44;2;874,794
100472;11;01.01.2021;AW00029846;poland;BK-R68R-58;6;874,794
100472;12;01.01.2021;AW00029846;poland;BK-R68R-52;2;874,794
100472;13;01.01.2021;AW00029846;poland;BK-R50R-48;4;419,4589
100472;14;01.01.2021;AW00029846;poland;BK-R93R-48;2;2146,962
100472;15;01.01.2021;AW00029846;poland;HL-U509-B;2;20,1865
100473;1;01.01.2021;AW00030095;poland;BK-R68R-58;2;874,794
100473;2;01.01.2021;AW00030095;poland;BK-R50R-60;4;419,4589
100473;3;01.01.2021;AW00030095;poland;BK-R93R-48;6;2146,962
100473;4;01.01.2021;AW00030095;poland;BK-R50B-58;4;419,4589
100473;5;01.01.2021;AW00030095;poland;BK-R93R-62;2;2146,962
100473;6;01.01.2021;AW00030095;poland;BK-R50B-48;4;419,4589
100473;7;01.01.2021;AW00030095;poland;BK-R93R-44;2;2146,962
100473;8;01.01.2021;AW00030095;poland;BK-R50B-44;4;419,4589
100473;9;01.01.2021;AW00030095;poland;BK-R68R-52;8;874,794
100473;10;01.01.2021;AW00030095;poland;BK-R68R-48;2;874,794
100473;11;01.01.2021;AW00030095;poland;BK-R50R-58;4;419,4589
100473;12;01.01.2021;AW00030095;poland;BK-R50R-44;2;419,4589
100473;13;01.01.2021;AW00030095;poland;BK-R50R-62;4;419,4589
100473;14;01.01.2021;AW00030095;poland;BK-R93R-52;2;2146,962
100473;15;01.01.2021;AW00030095;poland;BK-R93R-56;4;2146,962
100474;1;01.01.2021;AW00029731;poland;FR-R38R-48;2;183,9382
100474;2;01.01.2021;AW00029731;poland;BK-R68R-60;2;874,794
100474;3;01.01.2021;AW00029731;poland;FR-R38B-58;2;178,5808
100474;4;01.01.2021;AW00029731;poland;BK-R50R-44;4;419,4589
100474;5;01.01.2021;AW00029731;poland;BK-R93R-62;2;2146,962
100475;1;01.01.2021;AW00029523;poland;CA-1098;2;5,1865
100475;2;01.01.2021;AW00029523;poland;BK-M82S-42;12;2039,994
100475;3;01.01.2021;AW00029523;poland;BK-M82B-44;6;2024,994
100475;4;01.01.2021;AW00029523;poland;BK-M82S-44;8;2039,994
100475;5;01.01.2021;AW00029523;poland;BK-M82S-48;12;2039,994
100475;6;01.01.2021;AW00029523;poland;HL-U509-B;4;20,1865
100475;7;01.01.2021;AW00029523;poland;LJ-0192-L;10;28,8404
100475;8;01.01.2021;AW00029523;poland;BK-M82B-42;4;2024,994
100475;9;01.01.2021;AW00029523;poland;BK-M82S-38;8;2039,994
100475;10;01.01.2021;AW00029523;poland;SO-B909-M;8;5,7
100476;1;01.01.2021;AW00029791;poland;HL-U509-B;6;20,1865
100476;2;01.01.2021;AW00029791;poland;CA-1098;10;5,1865
100476;3;01.01.2021;AW00029791;poland;BK-R68R-60;2;874,794
100476;4;01.01.2021;AW00029791;poland;BK-R68R-52;12;874,794
100476;5;01.01.2021;AW00029791;poland;BK-R50B-60;2;419,4589
100476;6;01.01.2021;AW00029791;poland;BK-R50R-48;6;419,4589
100476;7;01.01.2021;AW00029791;poland;BK-R68R-44;2;874,794
100476;8;01.01.2021;AW00029791;poland;BK-R93R-56;2;2146,962
100476;9;01.01.2021;AW00029791;poland;BK-R50B-44;2;419,4589
100476;10;01.01.2021;AW00029791;poland;LJ-0192-X;6;28,8404
100476;11;01.01.2021;AW00029791;poland;BK-R50B-58;2;419,4589
100476;12;01.01.2021;AW00029791;poland;LJ-0192-M;2;28,8404
100476;13;01.01.2021;AW00029791;poland;FR-R38R-44;4;183,9382
100476;14;01.01.2021;AW00029791;poland;BK-R50R-62;4;419,4589
100476;15;01.01.2021;AW00029791;poland;HL-U509;8;20,1865
100476;16;01.01.2021;AW00029791;poland;LJ-0192-L;4;28,8404
100476;17;01.01.2021;AW00029791;poland;BK-R50B-52;4;419,4589
100477;1;01.01.2021;AW00029787;poland;BK-M82S-38;6;2039,994
100477;2;01.01.2021;AW00029787;poland;BK-M82B-48;4;2024,994
100477;3;01.01.2021;AW00029787;poland;FR-M94S-38;2;722,5949
100477;4;01.01.2021;AW00029787;poland;SO-B909-M;6;5,7
100477;5;01.01.2021;AW00029787;poland;FR-M94B-38;2;714,7043
100477;6;01.01.2021;AW00029787;poland;BK-M82S-44;8;2039,994
100477;7;01.01.2021;AW00029787;poland;BK-M82S-48;2;2039,994
100477;8;01.01.2021;AW00029787;poland;FR-M94S-46;2;722,5949
100477;9;01.01.2021;AW00029787;poland;FR-M94B-42;2;714,7043
100477;10;01.01.2021;AW00029787;poland;BK-M82B-44;4;2024,994
100478;1;01.01.2021;AW00029963;poland;BK-R50R-44;4;419,4589
